Date,Open Price,Close Price,High Price,Low Price,Volume,Rise,Diff of Close Price
2-Nov-10,1187.86,1193.57,1195.88,1187.86,3007564800,1,9.19
3-Nov-10,1193.79,1197.96,1198.3,1183.56,3536006400,1,4.39
4-Nov-10,1198.34,1221.06,1221.25,1198.34,4624839168,1,23.1
5-Nov-10,1221.2,1225.85,1227.08,1220.29,4667426304,1,4.79
8-Nov-10,1223.24,1223.25,1224.57,1217.55,3191424256,-1,-2.6
9-Nov-10,1223.59,1213.4,1226.84,1208.94,3689835776,-1,-9.85
10-Nov-10,1213.14,1218.71,1218.75,1204.33,3580416000,1,5.31
11-Nov-10,1213.04,1213.54,1215.45,1204.49,3695568384,-1,-5.17
12-Nov-10,1209.07,1199.21,1210.5,1194.08,3642575872,-1,-14.33
15-Nov-10,1200.44,1197.75,1207.43,1197.15,3035507712,-1,-1.46
16-Nov-10,1194.79,1178.34,1194.79,1173,4199524608,-1,-19.41
17-Nov-10,1178.33,1178.59,1183.56,1175.82,3232510464,1,0.25
18-Nov-10,1183.75,1196.69,1200.29,1183.75,3682736384,1,18.1
19-Nov-10,1196.12,1199.73,1199.97,1189.44,3185895168,1,3.04
22-Nov-10,1198.07,1197.84,1198.94,1184.58,3222398464,-1,-1.89
23-Nov-10,1192.51,1180.73,1192.51,1176.91,3343646976,-1,-17.11
24-Nov-10,1183.7,1198.35,1198.62,1183.7,2665759744,1,17.62
26-Nov-10,1194.16,1189.4,1194.16,1186.93,1144927616,-1,-8.95
29-Nov-10,1189.08,1187.76,1190.34,1173.64,2901864448,-1,-1.64
30-Nov-10,1182.96,1180.55,1187.4,1174.14,3936958720,-1,-7.21
1-Dec-10,1186.6,1206.07,1207.61,1186.6,3852565248,1,25.52
2-Dec-10,1206.81,1221.53,1221.89,1206.81,4119348736,1,15.46
3-Dec-10,1219.93,1224.71,1225.57,1216.82,3079353088,1,3.18
6-Dec-10,1223.87,1223.12,1225.8,1220.67,2909187840,-1,-1.59
7-Dec-10,1227.25,1223.75,1235.05,1223.25,6423774208,1,0.63
8-Dec-10,1225.02,1228.28,1228.93,1219.5,3745575168,1,4.53
9-Dec-10,1230.14,1233,1234.71,1226.85,3620386816,1,4.72
10-Dec-10,1233.85,1240.4,1240.4,1232.58,3691870464,1,7.4
13-Dec-10,1242.52,1240.46,1246.73,1240.34,3730065152,1,0.06
14-Dec-10,1241.84,1241.59,1246.59,1238.17,3506919424,1,1.13
15-Dec-10,1241.58,1235.23,1244.25,1234.01,3631970816,-1,-6.36
16-Dec-10,1236.34,1242.87,1243.75,1232.85,3616677888,1,7.64
17-Dec-10,1243.63,1243.91,1245.81,1239.87,4813850624,1,1.04
20-Dec-10,1245.76,1247.08,1250.2,1241.51,2921865216,1,3.17
21-Dec-10,1249.43,1254.6,1255.82,1249.43,2821418496,1,7.52
22-Dec-10,1254.94,1258.84,1259.39,1254.94,2883098624,1,4.24
23-Dec-10,1257.53,1256.77,1258.59,1254.05,1936968064,-1,-2.07
27-Dec-10,1254.66,1257.54,1258.43,1251.48,1640616832,1,0.77
28-Dec-10,1259.1,1258.51,1259.9,1256.22,1645443072,1,0.97
29-Dec-10,1258.78,1259.78,1262.6,1258.78,1502359936,1,1.27
30-Dec-10,1259.44,1257.88,1261.09,1256.32,1401158528,-1,-1.9
31-Dec-10,1256.76,1257.64,1259.34,1254.19,1409746560,-1,-0.24
3-Jan-11,1257.62,1271.89,1276.17,1257.62,3610102528,1,14.25
4-Jan-11,1272.95,1270.2,1274.12,1262.66,3741966848,-1,-1.69
5-Jan-11,1268.78,1276.56,1277.63,1265.36,3934708480,1,6.36
6-Jan-11,1275.47,1273.85,1278.17,1270.43,4182947840,-1,-2.71
7-Jan-11,1274.41,1271.5,1276.83,1261.7,4217627904,-1,-2.35
10-Jan-11,1270.84,1269.75,1271.52,1262.18,3456850176,-1,-1.75
11-Jan-11,1272.58,1274.48,1277.25,1269.62,3231317504,1,4.73
12-Jan-11,1275.65,1285.96,1286.87,1275.65,3469369600,1,11.48
13-Jan-11,1285.78,1283.76,1286.7,1280.47,3609065472,-1,-2.2
14-Jan-11,1282.9,1293.24,1293.24,1281.24,4048002560,1,9.48
18-Jan-11,1293.22,1295.02,1296.06,1290.16,4673639424,1,1.78
19-Jan-11,1294.52,1281.92,1294.6,1278.92,3833358848,-1,-13.1
20-Jan-11,1280.85,1280.26,1283.35,1271.26,4127950848,-1,-1.66
21-Jan-11,1283.63,1283.35,1291.21,1282.07,4053599232,1,3.09
24-Jan-11,1283.29,1290.84,1291.93,1282.47,3309618688,1,7.49
25-Jan-11,1288.17,1291.18,1291.26,1281.07,3831424256,1,0.34
26-Jan-11,1291.97,1296.63,1299.74,1291.97,3726699008,1,5.45
27-Jan-11,1297.51,1299.54,1301.29,1294.41,3563005184,1,2.91
28-Jan-11,1299.63,1276.34,1302.67,1275.1,4586747392,-1,-23.2
31-Jan-11,1276.5,1286.12,1287.17,1276.5,3504980480,1,9.78
1-Feb-11,1289.14,1307.59,1308.86,1289.14,3825160192,1,21.47
2-Feb-11,1305.91,1304.03,1307.61,1302.62,3259014400,-1,-3.56
3-Feb-11,1302.77,1307.1,1308.6,1294.83,3542350336,1,3.07
4-Feb-11,1307.01,1310.87,1311,1301.67,3215349248,1,3.77
7-Feb-11,1311.85,1319.05,1322.85,1311.85,3252561920,1,8.18
8-Feb-11,1318.76,1324.57,1324.87,1316.03,3000991744,1,5.52
9-Feb-11,1322.48,1320.88,1324.54,1314.89,3159405568,-1,-3.69
10-Feb-11,1318.13,1321.87,1322.78,1311.74,3803203840,1,0.99
11-Feb-11,1318.66,1329.15,1330.79,1316.08,3307503872,1,7.28
14-Feb-11,1328.73,1332.32,1332.96,1326.9,2909657856,1,3.17
15-Feb-11,1330.43,1328.01,1330.43,1324.61,3095061504,-1,-4.31
16-Feb-11,1329.51,1336.32,1337.61,1329.51,3368392960,1,8.31
17-Feb-11,1334.37,1340.43,1341.5,1331,3042263296,1,4.11
18-Feb-11,1340.38,1343.01,1344.07,1338.12,3129332736,1,2.58
22-Feb-11,1338.91,1315.44,1338.91,1312.33,4350332928,-1,-27.57
23-Feb-11,1315.44,1307.4,1317.91,1299.55,4571943936,-1,-8.04
24-Feb-11,1307.47,1306.1,1310.91,1294.26,3965972736,-1,-1.3
25-Feb-11,1307.34,1319.88,1320.61,1307.34,2965351424,1,13.78
28-Feb-11,1321.61,1327.22,1327.69,1320.55,3287184896,1,7.34
1-Mar-11,1328.64,1324.65,1332.46,1306.14,3712890624,-1,-2.57
2-Mar-11,1305.47,1308.44,1314.19,1302.58,3217127680,-1,-16.21
3-Mar-11,1312.37,1330.97,1332.28,1312.37,3503535872,1,22.53
4-Mar-11,1330.73,1321.15,1331.08,1312.59,3636549120,-1,-9.82
7-Mar-11,1322.72,1310.13,1327.68,1303.99,3332784896,-1,-11.02
8-Mar-11,1311.05,1321.82,1325.74,1306.86,3427370496,1,11.69
9-Mar-11,1319.92,1320.02,1323.21,1312.27,2978600192,-1,-1.8
10-Mar-11,1315.72,1295.11,1315.72,1294.21,3746292224,-1,-24.91
11-Mar-11,1293.43,1304.28,1308.35,1291.99,2962426624,1,9.17
14-Mar-11,1301.19,1296.39,1301.19,1286.37,3352107776,-1,-7.89
15-Mar-11,1288.46,1281.87,1288.46,1261.12,4305276928,-1,-14.52
16-Mar-11,1279.46,1256.88,1280.91,1249.05,4744516096,-1,-24.99
17-Mar-11,1261.61,1273.72,1278.88,1261.61,3443007744,1,16.84
18-Mar-11,1276.71,1279.2,1288.88,1276.18,4340251648,1,5.48
21-Mar-11,1281.65,1298.38,1300.58,1281.65,3771115520,1,19.18
22-Mar-11,1298.29,1293.77,1298.47,1293.77,2836708608,-1,-4.61
23-Mar-11,1292.19,1297.54,1300.51,1284.05,3102440960,1,3.77
24-Mar-11,1300.61,1309.66,1311.34,1297.74,3127133696,1,12.12
25-Mar-11,1311.8,1313.8,1319.18,1310.15,2793186560,1,4.14
28-Mar-11,1315.45,1310.19,1319.74,1310.19,2524173568,-1,-3.61
29-Mar-11,1309.37,1319.44,1319.45,1305.26,2649010176,1,9.25
30-Mar-11,1321.89,1328.26,1331.74,1321.89,2960324864,1,8.82
31-Mar-11,1327.44,1325.83,1329.77,1325.03,3060771328,-1,-2.43
1-Apr-11,1329.48,1332.41,1337.85,1328.89,3110876672,1,6.58
4-Apr-11,1333.56,1332.87,1336.74,1329.1,2492411392,1,0.46
5-Apr-11,1332.03,1332.63,1338.21,1330.03,3048389888,-1,-0.24
6-Apr-11,1335.94,1335.54,1339.38,1331.09,3292452608,1,2.91
7-Apr-11,1334.82,1333.51,1338.8,1326.56,3131744000,-1,-2.03
8-Apr-11,1336.16,1328.17,1339.46,1322.94,2711409408,-1,-5.34
11-Apr-11,1329.01,1324.46,1333.77,1321.06,2552920064,-1,-3.71
12-Apr-11,1321.96,1314.16,1321.96,1309.51,3206825216,-1,-10.3
13-Apr-11,1314.03,1314.41,1321.35,1309.19,2943087872,1,0.25
14-Apr-11,1311.13,1314.52,1316.79,1302.42,2997489920,1,0.11
15-Apr-11,1314.54,1319.68,1322.88,1313.68,3270398976,1,5.16
18-Apr-11,1313.35,1305.14,1313.35,1294.7,3620834048,-1,-14.54
19-Apr-11,1305.99,1312.62,1312.7,1303.97,3169129728,1,7.48
20-Apr-11,1319.12,1330.36,1332.66,1319.12,3550103040,1,17.74
21-Apr-11,1333.23,1337.38,1337.49,1332.83,3067678976,1,7.02
25-Apr-11,1337.14,1335.25,1337.55,1331.47,2310460928,-1,-2.13
26-Apr-11,1336.75,1347.24,1349.55,1336.75,3331586304,1,11.99
27-Apr-11,1348.43,1355.66,1357.49,1344.25,3204425984,1,8.42
28-Apr-11,1353.86,1360.48,1361.71,1353.6,3245483264,1,4.82
29-Apr-11,1360.14,1363.61,1364.56,1358.69,3618333696,1,3.13
2-May-11,1365.21,1361.22,1370.58,1358.59,3008565504,-1,-2.39
3-May-11,1359.76,1356.62,1360.84,1349.52,3551675392,-1,-4.6
4-May-11,1355.9,1347.32,1355.9,1341.5,3418914048,-1,-9.3
5-May-11,1344.16,1335.1,1348,1329.17,3430574336,-1,-12.22
6-May-11,1340.24,1340.2,1354.36,1335.58,3206993152,1,5.1
9-May-11,1340.2,1346.29,1349.44,1338.64,2215355392,1,6.09
10-May-11,1348.34,1357.16,1359.44,1348.34,2588987136,1,10.87
11-May-11,1354.51,1342.08,1354.51,1336.36,3009408768,-1,-15.08
12-May-11,1339.39,1348.65,1351.05,1332.03,2968181504,1,6.57
13-May-11,1348.69,1337.77,1350.47,1333.36,2775577088,-1,-10.88
16-May-11,1334.77,1329.47,1343.33,1327.32,2770220032,-1,-8.3
17-May-11,1326.1,1328.98,1330.42,1318.51,3120281088,-1,-0.49
18-May-11,1328.54,1340.68,1341.82,1326.59,2815843328,1,11.7
19-May-11,1342.4,1343.6,1345.21,1336.36,2538697728,1,2.92
20-May-11,1342,1333.27,1342,1330.67,2649333248,-1,-10.33
23-May-11,1333.07,1317.37,1333.07,1312.88,2526352640,-1,-15.9
24-May-11,1317.7,1316.28,1323.72,1313.87,2638374400,-1,-1.09
25-May-11,1316.36,1320.47,1325.86,1311.8,2816371712,1,4.19
26-May-11,1320.64,1325.69,1328.51,1314.41,2611023616,1,5.22
27-May-11,1325.69,1331.1,1334.62,1325.69,2104182144,1,5.41
31-May-11,1331.1,1345.2,1345.2,1331.1,2839381248,1,14.1
1-Jun-11,1345.2,1314.55,1345.2,1313.71,3229074432,-1,-30.65
2-Jun-11,1314.55,1312.94,1318.03,1305.61,2887065856,-1,-1.61
3-Jun-11,1312.94,1300.16,1312.94,1297.9,2667703296,-1,-12.78
6-Jun-11,1300.26,1286.17,1300.26,1284.72,2764305920,-1,-13.99
7-Jun-11,1286.31,1284.94,1296.22,1284.74,2820923648,-1,-1.23
8-Jun-11,1284.63,1279.56,1287.04,1277.42,3007841024,-1,-5.38
9-Jun-11,1279.63,1289,1294.54,1279.63,2513593088,1,9.44
10-Jun-11,1288.6,1270.98,1288.6,1268.28,2942971392,-1,-18.02
13-Jun-11,1271.31,1271.83,1277.04,1265.64,2686504448,1,0.85
14-Jun-11,1272.22,1287.87,1292.5,1272.22,2774819072,1,16.04
15-Jun-11,1287.87,1265.42,1287.87,1261.9,3169681664,-1,-22.45
16-Jun-11,1265.53,1267.64,1274.11,1258.07,3070094592,1,2.22
17-Jun-11,1268.58,1271.5,1279.82,1267.4,3384583168,1,3.86
20-Jun-11,1271.5,1278.36,1280.42,1267.56,2328571392,1,6.86
21-Jun-11,1278.4,1295.52,1297.62,1278.4,2710055424,1,17.16
22-Jun-11,1295.48,1287.14,1298.61,1286.79,2402371328,-1,-8.38
23-Jun-11,1286.6,1283.5,1286.6,1262.87,3373069824,-1,-3.64
24-Jun-11,1283.04,1268.45,1283.93,1267.24,3788248064,-1,-15.05
27-Jun-11,1268.44,1280.1,1284.91,1267.53,2508147456,1,11.65
28-Jun-11,1280.21,1296.67,1296.8,1280.21,2447109888,1,16.57
29-Jun-11,1296.85,1307.41,1309.21,1296.85,2926075392,1,10.74
30-Jun-11,1307.64,1320.64,1321.97,1307.64,2886689536,1,13.23
1-Jul-11,1320.64,1339.67,1341.01,1318.18,2487277824,1,19.03
5-Jul-11,1339.59,1337.88,1340.89,1334.3,2400202240,-1,-1.79
6-Jul-11,1337.56,1339.22,1340.94,1330.92,2391739904,1,1.34
7-Jul-11,1339.62,1353.22,1356.48,1339.62,2690408960,1,14
8-Jul-11,1352.39,1343.8,1352.39,1333.71,2383964416,-1,-9.42
11-Jul-11,1343.31,1319.49,1343.31,1316.42,2568826368,-1,-24.31
12-Jul-11,1319.61,1313.64,1327.17,1313.33,2874884864,-1,-5.85
13-Jul-11,1314.45,1317.72,1331.48,1314.45,2614269184,1,4.08
14-Jul-11,1317.74,1308.87,1326.88,1306.51,2915094272,-1,-8.85
15-Jul-11,1308.87,1316.14,1317.7,1307.52,2939969024,1,7.27
18-Jul-11,1315.94,1305.44,1315.94,1295.92,2787058688,-1,-10.7
19-Jul-11,1307.07,1326.73,1328.14,1307.07,3038620160,1,21.29
20-Jul-11,1328.66,1325.84,1330.43,1323.65,2715936000,-1,-0.89
21-Jul-11,1325.65,1343.8,1347,1325.65,3650163456,1,17.96
22-Jul-11,1343.8,1345.02,1346.1,1336.95,2484338432,1,1.22
25-Jul-11,1344.32,1337.43,1344.32,1331.09,2389367808,-1,-7.59
26-Jul-11,1337.39,1331.94,1338.51,1329.59,2785893888,-1,-5.49
27-Jul-11,1331.91,1304.89,1331.91,1303.49,3476202240,-1,-27.05
28-Jul-11,1304.84,1300.67,1316.32,1299.16,3334352384,-1,-4.22
29-Jul-11,1300.12,1292.28,1304.16,1282.86,3501623552,-1,-8.39
1-Aug-11,1292.59,1286.94,1307.38,1274.73,3345071616,-1,-5.34
2-Aug-11,1286.56,1254.05,1286.56,1254.03,4013534208,-1,-32.89
3-Aug-11,1254.25,1260.34,1261.2,1234.56,4197900800,1,6.29
4-Aug-11,1260.23,1200.07,1260.23,1199.54,5419912192,-1,-60.27
5-Aug-11,1200.28,1199.38,1218.11,1168.09,6400604160,-1,-0.69
8-Aug-11,1198.48,1119.46,1198.48,1119.28,7431248384,-1,-79.92
9-Aug-11,1120.23,1172.53,1172.88,1101.54,7055522304,1,53.07
10-Aug-11,1171.77,1120.76,1171.77,1118.01,6544700928,-1,-51.77
11-Aug-11,1121.3,1172.64,1186.29,1121.3,5688665600,1,51.88
12-Aug-11,1172.87,1178.81,1189.04,1170.74,3966488832,1,6.17
15-Aug-11,1178.86,1204.49,1204.49,1178.86,3306947584,1,25.68
16-Aug-11,1204.22,1192.76,1204.22,1180.53,3388731648,-1,-11.73
17-Aug-11,1192.89,1193.88,1208.47,1184.36,3044103168,1,1.12
18-Aug-11,1189.62,1140.65,1189.62,1131.03,5113910784,-1,-53.23
19-Aug-11,1140.47,1123.53,1154.54,1122.05,4297513472,-1,-17.12
22-Aug-11,1123.55,1123.82,1145.49,1121.09,3627631360,1,0.29
23-Aug-11,1124.36,1162.35,1162.35,1122.91,4018115840,1,38.53
24-Aug-11,1162.16,1177.6,1178.56,1156.3,3602548992,1,15.25
25-Aug-11,1176.69,1159.27,1190.68,1155.47,4109184256,-1,-18.33
26-Aug-11,1158.85,1176.8,1181.23,1135.91,3475899648,1,17.53
29-Aug-11,1177.91,1210.08,1210.28,1177.91,2837134848,1,33.28
30-Aug-11,1209.76,1212.92,1220.1,1195.77,3099980800,1,2.84
31-Aug-11,1213,1218.89,1230.71,1209.35,3557535488,1,5.97
1-Sep-11,1219.12,1204.42,1229.29,1203.85,3062285824,-1,-14.47
2-Sep-11,1203.9,1173.97,1203.9,1170.56,2856296192,-1,-30.45
6-Sep-11,1173.97,1165.24,1173.97,1140.13,3363251968,-1,-8.73
7-Sep-11,1165.85,1198.62,1198.62,1165.85,3131513344,1,33.38
8-Sep-11,1197.98,1185.9,1204.4,1183.34,3278581760,-1,-12.72
9-Sep-11,1185.37,1154.23,1185.37,1148.37,3951840000,-1,-31.67
12-Sep-11,1153.5,1162.27,1162.52,1136.07,3569079808,1,8.04
13-Sep-11,1162.59,1172.87,1176.41,1157.44,3220704256,1,10.6
14-Sep-11,1173.32,1188.68,1202.38,1162.73,3620353280,1,15.81
15-Sep-11,1189.44,1209.11,1209.11,1189.44,3196478208,1,20.43
16-Sep-11,1209.21,1216.01,1220.06,1204.46,4024737280,1,6.9
19-Sep-11,1214.99,1204.09,1214.99,1188.36,2965567744,-1,-11.92
20-Sep-11,1204.5,1202.09,1220.39,1201.29,2972154624,-1,-2
21-Sep-11,1203.63,1166.76,1206.3,1166.21,3933399808,-1,-35.33
22-Sep-11,1164.55,1129.56,1164.55,1114.22,5568333312,-1,-37.2
23-Sep-11,1128.82,1136.43,1141.72,1121.36,4059729664,1,6.87
26-Sep-11,1136.91,1162.95,1164.19,1131.07,3723684608,1,26.52
27-Sep-11,1163.32,1175.38,1195.86,1163.32,3650077952,1,12.43
28-Sep-11,1175.39,1151.06,1184.71,1150.4,3241484288,-1,-24.32
29-Sep-11,1151.74,1160.4,1175.87,1139.93,3688933120,1,9.34
30-Sep-11,1159.93,1131.42,1159.93,1131.34,3582360320,-1,-28.98
3-Oct-11,1131.21,1099.23,1138.99,1098.92,4459804160,-1,-32.19
4-Oct-11,1097.42,1123.95,1125.12,1074.77,5185005568,1,24.72
5-Oct-11,1124.03,1144.04,1146.07,1115.68,4140642560,1,20.09
6-Oct-11,1144.11,1164.97,1165.55,1134.95,3844385792,1,20.93
7-Oct-11,1165.03,1155.46,1171.4,1150.26,3809399552,-1,-9.51
10-Oct-11,1158.15,1194.89,1194.91,1158.15,2990139648,1,39.43
11-Oct-11,1194.6,1195.54,1199.24,1187.3,3000995328,1,0.65
12-Oct-11,1196.19,1207.25,1220.25,1196.19,3609034496,1,11.71
13-Oct-11,1206.96,1203.66,1207.46,1190.58,2975273984,-1,-3.59
14-Oct-11,1205.65,1224.58,1224.61,1205.65,2777587968,1,20.92
17-Oct-11,1224.47,1200.86,1224.47,1198.55,2907878656,-1,-23.72
18-Oct-11,1200.75,1225.38,1233.1,1191.48,3895948800,1,24.52
19-Oct-11,1223.46,1209.88,1229.64,1206.31,3445520896,-1,-15.5
20-Oct-11,1209.92,1215.39,1219.53,1197.34,3442342656,1,5.51
21-Oct-11,1215.39,1238.25,1239.03,1215.39,3739385088,1,22.86
24-Oct-11,1238.72,1254.19,1256.55,1238.72,3305720576,1,15.94
25-Oct-11,1253.86,1229.05,1253.86,1226.79,3359492608,-1,-25.14
26-Oct-11,1229.17,1242,1246.28,1221.06,3747974656,1,12.95
27-Oct-11,1243.97,1284.59,1292.66,1243.97,4877932544,1,42.59
28-Oct-11,1284.39,1285.08,1287.08,1277.01,3343864576,1,0.49
31-Oct-11,1284.96,1253.3,1284.96,1253.16,3314540544,-1,-31.78
1-Nov-11,1251,1218.28,1251,1215.42,4291097856,-1,-35.02
2-Nov-11,1219.62,1237.9,1242.48,1219.62,3069110272,1,19.62
3-Nov-11,1238.25,1261.15,1263.21,1234.81,3565894400,1,23.25
4-Nov-11,1260.82,1253.23,1260.82,1238.92,2963853824,-1,-7.92
7-Nov-11,1253.21,1261.12,1261.7,1240.75,2762577152,1,7.89
8-Nov-11,1261.12,1275.92,1277.55,1254.99,2910056192,1,14.8
9-Nov-11,1275.18,1229.1,1275.18,1226.64,3570923776,-1,-46.82
10-Nov-11,1229.59,1239.7,1246.22,1227.7,3069064192,1,10.6
11-Nov-11,1240.12,1263.85,1266.98,1240.12,2543529728,1,24.15
14-Nov-11,1263.85,1251.78,1263.85,1246.68,2419010816,-1,-12.07
15-Nov-11,1251.7,1257.81,1264.25,1244.34,2771525632,1,6.03
16-Nov-11,1257.81,1236.91,1259.61,1235.67,3190017024,-1,-20.9
17-Nov-11,1236.56,1216.13,1237.73,1209.43,3642198784,-1,-20.78
18-Nov-11,1216.19,1215.65,1223.51,1211.36,2921388032,-1,-0.48
21-Nov-11,1215.62,1192.98,1215.62,1183.16,3313982976,-1,-22.67
22-Nov-11,1192.98,1188.04,1196.81,1181.65,2954757632,-1,-4.94
23-Nov-11,1187.48,1161.79,1187.48,1161.79,2908060160,-1,-26.25
25-Nov-11,1161.41,1158.67,1172.66,1158.66,1251171712,-1,-3.12
28-Nov-11,1158.67,1192.55,1197.35,1158.67,2927728128,1,33.88
29-Nov-11,1192.56,1195.19,1203.67,1191.8,2893940480,1,2.64
30-Nov-11,1196.72,1246.96,1247.11,1196.72,4167528448,1,51.77
1-Dec-11,1246.91,1244.58,1251.09,1239.73,2780188672,-1,-2.38
2-Dec-11,1246.03,1244.28,1260.08,1243.35,3084642304,-1,-0.3
5-Dec-11,1244.33,1257.08,1266.73,1244.33,3054908416,1,12.8
6-Dec-11,1257.19,1258.47,1266.03,1253.03,2689515008,1,1.39
7-Dec-11,1258.14,1261.01,1267.06,1244.8,2966331648,1,2.54
8-Dec-11,1260.87,1234.35,1260.87,1231.47,3159971072,-1,-26.66
9-Dec-11,1234.48,1255.19,1258.25,1234.48,2787615744,1,20.84
12-Dec-11,1255.05,1236.47,1255.05,1227.25,2765165056,-1,-18.72
13-Dec-11,1236.83,1225.73,1249.86,1219.43,3090767360,-1,-10.74
14-Dec-11,1225.73,1211.82,1225.73,1209.47,3149174528,-1,-13.91
15-Dec-11,1212.12,1215.75,1225.6,1212.12,2832460800,1,3.93
16-Dec-11,1216.09,1219.66,1231.04,1215.2,4051207680,1,3.91
19-Dec-11,1219.74,1205.35,1224.57,1202.37,2730036480,-1,-14.31
20-Dec-11,1205.72,1241.3,1242.82,1205.72,3122119680,1,35.95
21-Dec-11,1241.25,1243.72,1245.09,1229.51,2959271168,1,2.42
22-Dec-11,1243.72,1254,1255.22,1243.72,2695881984,1,10.28
23-Dec-11,1254,1265.33,1265.42,1254,1668695168,1,11.33
27-Dec-11,1265.02,1265.43,1269.37,1262.3,1466030336,1,0.1
28-Dec-11,1265.38,1249.64,1265.85,1248.64,1669037056,-1,-15.79
29-Dec-11,1249.75,1263.02,1263.54,1249.75,1592420608,1,13.38
30-Dec-11,1262.82,1257.6,1264.12,1257.46,1550071040,-1,-5.42
3-Jan-12,1258.86,1277.06,1284.62,1258.86,2970814976,1,19.46
4-Jan-12,1277.03,1277.3,1278.73,1268.1,2795990016,1,0.24
5-Jan-12,1277.3,1281.06,1283.05,1265.26,3359864320,1,3.76
6-Jan-12,1280.93,1277.81,1281.84,1273.34,2847214336,-1,-3.25
9-Jan-12,1277.83,1280.7,1281.99,1274.55,2671441920,1,2.89
10-Jan-12,1280.77,1292.08,1296.46,1280.77,3141745664,1,11.38
11-Jan-12,1292.02,1292.48,1293.8,1285.41,2879639040,1,0.4
12-Jan-12,1292.48,1295.5,1296.82,1285.77,2906614016,1,3.02
13-Jan-12,1294.82,1289.09,1294.82,1277.58,2838163456,-1,-6.41
17-Jan-12,1290.22,1293.67,1303,1290.22,3090556160,1,4.58
18-Jan-12,1293.65,1308.04,1308.11,1290.99,3230565120,1,14.37
19-Jan-12,1308.07,1314.5,1315.49,1308.07,3510139136,1,6.46
20-Jan-12,1314.49,1315.38,1315.38,1309.17,3303236352,1,0.88
23-Jan-12,1315.29,1316,1322.28,1309.89,2925873408,1,0.62
24-Jan-12,1315.96,1314.65,1315.96,1306.06,2796354048,-1,-1.35
25-Jan-12,1314.4,1326.06,1328.3,1307.65,3411213056,1,11.41
26-Jan-12,1326.28,1318.43,1333.47,1313.6,3638448128,-1,-7.63
27-Jan-12,1318.25,1316.33,1320.06,1311.72,2958420224,-1,-2.1
30-Jan-12,1316.16,1313.01,1316.16,1300.49,2721155584,-1,-3.32
31-Jan-12,1313.53,1312.41,1321.41,1306.69,3053168640,-1,-0.6
1-Feb-12,1312.45,1324.09,1330.52,1312.45,3325932032,1,11.68
2-Feb-12,1324.24,1325.54,1329.19,1321.57,2854860544,1,1.45
3-Feb-12,1326.21,1344.9,1345.34,1326.21,3281180928,1,19.36
6-Feb-12,1344.32,1344.33,1344.36,1337.52,2514188032,-1,-0.57
7-Feb-12,1344.33,1347.05,1349.24,1335.92,2690060288,1,2.72
8-Feb-12,1347.04,1349.96,1351,1341.95,3077168640,1,2.91
9-Feb-12,1349.97,1351.95,1354.32,1344.63,3236186368,1,1.99
10-Feb-12,1351.21,1342.64,1351.21,1337.35,2738615296,-1,-9.31
13-Feb-12,1343.06,1351.77,1353.35,1343.06,2637392896,1,9.13
14-Feb-12,1351.3,1350.5,1351.3,1340.83,2901536512,-1,-1.27
15-Feb-12,1350.52,1343.23,1355.87,1340.8,3053199360,-1,-7.27
16-Feb-12,1342.61,1358.04,1359.02,1341.22,2994727936,1,14.81
17-Feb-12,1358.06,1361.23,1363.4,1357.24,2999121664,1,3.19
21-Feb-12,1361.22,1362.21,1367.76,1358.11,2729615872,1,0.98
22-Feb-12,1362.11,1357.66,1362.7,1355.53,2637444608,-1,-4.55
23-Feb-12,1357.53,1363.46,1364.24,1352.28,2724010240,1,5.8
24-Feb-12,1363.46,1365.74,1368.92,1363.46,2451468032,1,2.28
27-Feb-12,1365.2,1367.59,1371.94,1354.92,2781081344,1,1.85
28-Feb-12,1367.56,1372.18,1373.09,1365.97,2610212352,1,4.59
29-Feb-12,1372.2,1365.68,1378.04,1363.81,3290898176,-1,-6.5
1-Mar-12,1365.9,1374.09,1376.17,1365.9,2792396032,1,8.41
2-Mar-12,1374.09,1369.63,1374.53,1366.42,2278062848,-1,-4.46
5-Mar-12,1369.59,1364.33,1369.59,1359.13,2485167872,-1,-5.3
6-Mar-12,1363.63,1343.36,1363.63,1340.03,2999861504,-1,-20.97
7-Mar-12,1343.39,1352.63,1354.85,1343.39,2612579584,1,9.27
8-Mar-12,1352.65,1365.91,1368.72,1352.65,2548914944,1,13.28
9-Mar-12,1365.97,1370.87,1374.76,1365.97,2613808384,1,4.96
12-Mar-12,1370.78,1371.09,1373.04,1366.69,2186984192,1,0.22
13-Mar-12,1371.92,1395.95,1396.13,1371.92,3245730048,1,24.86
14-Mar-12,1395.95,1394.28,1399.42,1389.97,3473037568,-1,-1.67
15-Mar-12,1394.17,1402.6,1402.63,1392.78,3211907584,1,8.32
16-Mar-12,1402.55,1404.17,1405.88,1401.47,3859239424,1,1.57
19-Mar-12,1404.17,1409.75,1414,1402.43,2983668992,1,5.58
20-Mar-12,1409.59,1405.52,1409.59,1397.68,2767961344,-1,-4.23
21-Mar-12,1405.52,1402.89,1407.75,1400.64,2668419584,-1,-2.63
22-Mar-12,1402.89,1392.78,1402.89,1388.73,2753503232,-1,-10.11
23-Mar-12,1392.78,1397.11,1399.18,1386.87,2587079936,1,4.33
26-Mar-12,1397.11,1416.51,1416.58,1397.11,2592750592,1,19.4
